_customers,item1:LN=longitem1:DI=Hase,item2:LN=longitem2:DI=Hase,item3:LN=veryverylongitem3:DI=Hase,item4:LN=longitem4,item5:DI=Fuchs,item6,item7:DI=Fuchs,item8:DI=Fuchs,item9,item10:LN=longitem10,item11:LN=longitem11:DI=Fuchs,item12:LN=longitem12,item13,item14:DI=Eber,item15,item16:DI=Eber,item17:DI=Eber,item18,item19,item20
1730,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1731,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1732,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1733,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1734,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1735,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1736,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1737,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1738,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1739,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1740,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1741,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1742,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1743,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1744,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1745,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1746,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1747,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1748,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1749,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1750,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1751,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1752,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1753,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1754,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1755,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1756,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1757,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1758,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1759,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1760,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1761,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1762,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1763,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1764,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1765,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1766,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1767,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1768,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1769,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1770,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1771,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1772,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1773,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1774,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1775,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1776,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1777,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1778,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1779,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1780,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1781,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1782,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1783,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1784,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1785,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1786,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1787,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1788,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1789,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1790,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1791,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1792,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1793,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1794,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1795,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1796,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1797,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1798,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1799,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1800,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1801,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1802,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1803,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1804,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1805,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1806,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1807,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1808,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1809,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1810,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1811,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1812,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1813,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1814,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1815,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1816,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1817,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1818,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1819,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1820,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1821,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1822,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1823,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1824,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1825,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1826,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1827,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1828,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1829,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1830,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1831,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1832,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1833,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1834,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1835,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1836,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1837,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1838,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1839,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1840,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1841,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1842,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1843,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1844,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1845,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1846,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1847,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1848,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1849,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1850,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1851,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1852,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1853,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1854,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1855,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1856,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1857,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1858,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1859,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1860,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1861,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1862,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1863,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1864,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1865,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1866,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1867,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1868,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1869,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1870,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1871,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1872,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1873,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1874,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1875,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1876,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1877,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1878,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1879,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1880,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1881,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1882,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1883,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1884,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1885,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1886,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1887,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1888,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1889,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1890,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1891,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1892,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1893,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1894,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1895,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1896,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1897,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1898,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1899,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1900,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1901,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1902,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1903,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1904,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1905,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1906,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1907,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1908,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1909,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1910,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1911,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1912,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1913,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1914,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1915,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1916,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1917,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1918,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1919,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1920,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1921,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1922,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1923,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1924,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1925,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1926,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1927,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1928,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1929,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1930,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1931,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1932,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1933,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1934,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1935,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1936,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1937,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1938,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1939,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1940,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1941,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1942,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1943,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1944,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1945,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1946,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1947,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1948,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1949,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1950,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1951,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1952,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1953,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1954,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1955,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1956,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1957,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1958,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1959,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1960,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1961,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1962,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1963,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1964,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1965,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1966,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1967,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1968,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1969,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1970,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1971,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1972,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1973,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1974,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1975,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1976,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1977,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1978,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1979,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1980,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1981,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1982,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1983,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1984,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1985,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1986,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1987,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1988,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1989,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1990,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1991,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1992,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1993,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1994,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1995,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1996,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1997,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1998,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1999,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2000,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2001,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2002,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2003,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2004,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2005,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2006,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2007,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2008,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2009,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2010,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2011,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2012,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2013,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2014,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2015,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2016,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2017,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2018,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2019,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2020,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2021,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2022,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2023,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2024,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2025,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2026,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2027,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2028,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2029,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2030,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2031,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2032,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2033,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2034,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2035,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2036,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2037,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2038,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2039,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2040,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2041,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2042,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2043,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2044,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2045,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2046,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2047,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2048,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2049,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
